link,start,end,video,utterance,arousal,valence,EmotionMaxVote
https://www.youtube.com/watch?v=TKVg43IZfQc,162.5535192,169.0262989,d1dae148e,utterance_8.mp4,0.354791069,-0.307150478,2
https://www.youtube.com/watch?v=TKVg43IZfQc,169.5601364,171.0615544,d1dae148e,utterance_9.mp4,0.381303986,-0.060802514,4
https://www.youtube.com/watch?v=TKVg43IZfQc,171.4285677,213.3681764,d1dae148e,utterance_10.mp4,0.457756664,0.036053794,3
https://www.youtube.com/watch?v=jB9EVQ9TkN0,0,0.9050576,ddf3a516c,utterance_1.mp4,0.374910921,-0.494784422,1
https://www.youtube.com/watch?v=jB9EVQ9TkN0,1.642511942,2.681652149,ddf3a516c,utterance_2.mp4,0.270212564,-0.435284132,1
https://www.youtube.com/watch?v=jB9EVQ9TkN0,3.285023883,14.11219444,ddf3a516c,utterance_3.mp4,0.595975339,-0.73053296,0
https://www.youtube.com/watch?v=jB9EVQ9TkN0,14.78260747,16.82736724,ddf3a516c,utterance_4.mp4,0.363499386,-0.542251966,1
https://www.youtube.com/watch?v=jB9EVQ9TkN0,17.36369767,29.93394212,ddf3a516c,utterance_5.mp4,0.392135418,-0.383403188,0
https://www.youtube.com/watch?v=jB9EVQ9TkN0,30.03450407,31.17420624,ddf3a516c,utterance_6.mp4,0.527472618,0.191300445,3
https://www.youtube.com/watch?v=jB9EVQ9TkN0,31.44237145,41.02927789,ddf3a516c,utterance_7.mp4,0.468367981,-0.52556299,0
https://www.youtube.com/watch?v=jB9EVQ9TkN0,41.76673223,43.07403765,ddf3a516c,utterance_8.mp4,0.376535812,-0.368876146,0
https://www.youtube.com/watch?v=jB9EVQ9TkN0,44.34782242,47.4987637,ddf3a516c,utterance_9.mp4,0.543059733,-0.459144403,0
https://www.youtube.com/watch?v=jB9EVQ9TkN0,48.33677999,49.54352346,ddf3a516c,utterance_10.mp4,0.195687384,-0.116343456,4
https://www.youtube.com/watch?v=jB9EVQ9TkN0,49.74464737,54.06881146,ddf3a516c,utterance_11.mp4,0.185806619,-0.195643909,1
https://www.youtube.com/watch?v=jB9EVQ9TkN0,54.43753863,55.30907558,ddf3a516c,utterance_12.mp4,0.142557712,-0.123409615,4
https://www.youtube.com/watch?v=jB9EVQ9TkN0,55.61076145,56.58286035,ddf3a516c,utterance_13.mp4,0.145832056,-0.112612047,1
https://www.youtube.com/watch?v=jB9EVQ9TkN0,57.72256252,59.33155381,ddf3a516c,utterance_14.mp4,0.270878162,-0.222160307,0
https://www.youtube.com/watch?v=jB9EVQ9TkN0,60.53829727,63.15290812,ddf3a516c,utterance_15.mp4,0.268756432,-0.211703442,4
https://www.youtube.com/watch?v=jB9EVQ9TkN0,63.58867659,66.06920483,ddf3a516c,utterance_16.mp4,0.307640462,-0.184853519,1
https://www.youtube.com/watch?v=jB9EVQ9TkN0,66.16976679,72.60573195,ddf3a516c,utterance_17.mp4,0.377998732,-0.618544526,5
https://www.youtube.com/watch?v=r1P6DOZMPLU,8.633107743,9.933073774,e8a276493,utterance_4.mp4,0.397021621,0.045636443,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,10.2663984,12.09968383,e8a276493,utterance_5.mp4,0.509423909,-0.181909883,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,13.29965247,13.99963418,e8a276493,utterance_6.mp4,0.526830134,-0.205639924,0
https://www.youtube.com/watch?v=r1P6DOZMPLU,14.46628865,19.76615016,e8a276493,utterance_7.mp4,0.597372644,-0.16447773,1
https://www.youtube.com/watch?v=r1P6DOZMPLU,20.06614232,20.66612664,e8a276493,utterance_8.mp4,0.513945639,0.026535212,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,20.99945127,21.89942775,e8a276493,utterance_9.mp4,0.330773238,0.018825947,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,22.39941469,26.86596464,e8a276493,utterance_10.mp4,0.35186948,-0.112394898,1
https://www.youtube.com/watch?v=r1P6DOZMPLU,27.29928665,33.36579479,e8a276493,utterance_11.mp4,0.438240189,-0.462440205,1
https://www.youtube.com/watch?v=r1P6DOZMPLU,33.59912203,43.13220625,e8a276493,utterance_12.mp4,0.603266397,-0.048356723,3
https://www.youtube.com/watch?v=r1P6DOZMPLU,44.3321749,45.13215399,e8a276493,utterance_13.mp4,0.059864318,0.01052884,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,45.96546555,46.73211219,e8a276493,utterance_14.mp4,0.226088973,-0.115915262,3
https://www.youtube.com/watch?v=r1P6DOZMPLU,47.59875621,49.06538455,e8a276493,utterance_15.mp4,0.331668532,-0.008640548,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,55.76520948,59.06512325,e8a276493,utterance_17.mp4,0.419735071,0.035913779,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,59.73177249,67.89822576,e8a276493,utterance_18.mp4,0.292079931,-0.012396011,3
https://www.youtube.com/watch?v=r1P6DOZMPLU,68.131553,71.46479923,e8a276493,utterance_19.mp4,0.542008651,0.108274013,3
https://www.youtube.com/watch?v=r1P6DOZMPLU,72.56477049,79.86457974,e8a276493,utterance_20.mp4,0.32121451,-0.093287493,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,80.03124205,83.5311506,e8a276493,utterance_21.mp4,0.373715038,0.002374345,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,83.76447783,131.0965743,e8a276493,utterance_22.mp4,0.272634236,-0.133431461,3
https://www.youtube.com/watch?v=r1P6DOZMPLU,131.5965613,132.729865,e8a276493,utterance_23.mp4,0.157449646,0.024959694,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,132.7631975,139.7630145,e8a276493,utterance_24.mp4,0.124621458,0.031220889,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,139.9963418,156.3959132,e8a276493,utterance_25.mp4,0.143751182,0.009477606,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,158.1958662,169.0955814,e8a276493,utterance_27.mp4,0.245474967,0.099010146,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,169.3955736,170.8955344,e8a276493,utterance_28.mp4,0.275556519,-0.029828577,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,171.9621732,173.0621444,e8a276493,utterance_29.mp4,0.256129354,0.06688532,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,174.2954455,176.2953933,e8a276493,utterance_30.mp4,0.275951671,-0.064229465,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,176.3953906,185.5284853,e8a276493,utterance_31.mp4,0.244716,-0.093454226,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,185.7284801,187.595098,e8a276493,utterance_32.mp4,0.212749144,-0.126846471,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,188.0617525,189.328386,e8a276493,utterance_33.mp4,0.188540257,-0.041722288,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,189.9283704,199.6281169,e8a276493,utterance_34.mp4,0.202978587,-0.046430667,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,199.9614415,224.2608065,e8a276493,utterance_35.mp4,0.386643803,-0.161559141,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,224.4608013,243.1936452,e8a276493,utterance_36.mp4,0.368965982,-0.064730421,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,243.3603075,253.5600409,e8a276493,utterance_37.mp4,0.476309205,0.068195159,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,253.8600331,254.6600122,e8a276493,utterance_38.mp4,0.234830638,-0.068964974,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,255.2599965,256.0599756,e8a276493,utterance_39.mp4,0.306954637,0.085580865,3
https://www.youtube.com/watch?v=r1P6DOZMPLU,256.4266327,266.6596986,e8a276493,utterance_40.mp4,0.297063596,-0.04249775,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,268.0929945,269.3929605,e8a276493,utterance_41.mp4,0.283683199,0.007936808,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,270.1929396,298.7921923,e8a276493,utterance_42.mp4,0.176364211,0.11400358,3
https://www.youtube.com/watch?v=r1P6DOZMPLU,300.0588259,305.5586822,e8a276493,utterance_43.mp4,0.552890743,0.061082052,1
https://www.youtube.com/watch?v=r1P6DOZMPLU,305.6586796,306.5919885,e8a276493,utterance_44.mp4,0.296045993,-0.000160639,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,308.9252609,310.591884,e8a276493,utterance_45.mp4,0.333225098,0.221727447,3
https://www.youtube.com/watch?v=r1P6DOZMPLU,310.7918788,312.2918396,e8a276493,utterance_46.mp4,0.269750438,0.167840731,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,312.6584966,315.4584235,e8a276493,utterance_47.mp4,0.224830559,0.214499713,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,316.1584052,317.658366,e8a276493,utterance_48.mp4,0.141461439,-0.047753826,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,318.0250231,329.3913927,e8a276493,utterance_49.mp4,0.375277017,0.055666464,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,329.4580577,331.3246756,e8a276493,utterance_50.mp4,0.439594951,0.00903321,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,332.2579845,332.7913039,e8a276493,utterance_51.mp4,0.233275317,-0.040857075,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,333.1912934,334.1579348,e8a276493,utterance_52.mp4,0.176682035,-0.060975325,1
https://www.youtube.com/watch?v=r1P6DOZMPLU,336.4578747,339.4577964,e8a276493,utterance_53.mp4,0.364774714,-0.094545646,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,340.657765,342.4910504,e8a276493,utterance_54.mp4,0.273251025,0.016669427,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,342.7577101,345.1909799,e8a276493,utterance_55.mp4,0.277828824,-0.042111235,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,345.557637,348.7575533,e8a276493,utterance_56.mp4,0.195754609,-0.090350431,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,349.7575272,351.7908074,e8a276493,utterance_57.mp4,0.183080994,-0.003520558,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,352.0907996,352.6907839,e8a276493,utterance_58.mp4,0.327981197,0.003083551,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,353.2574358,355.224051,e8a276493,utterance_59.mp4,0.325023798,0.150324011,4
https://www.youtube.com/watch?v=r1P6DOZMPLU,358.390635,360.5905775,e8a276493,utterance_61.mp4,0.26617581,-0.001155799,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,0,11.41086332,fd41c38b2,utterance_1.mp4,0.189712949,0.707273327,3
https://www.youtube.com/watch?v=hCcaVrr2wo0,15.18111933,17.18302517,fd41c38b2,utterance_2.mp4,0.204937476,-0.337644348,1
https://www.youtube.com/watch?v=hCcaVrr2wo0,18.21734319,21.88750391,fd41c38b2,utterance_3.mp4,0.223568506,-0.320455278,2
https://www.youtube.com/watch?v=hCcaVrr2wo0,22.42134547,26.49188736,fd41c38b2,utterance_4.mp4,0.310750642,-0.457185974,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,26.62534775,36.96852795,fd41c38b2,utterance_5.mp4,0.481406247,-0.037711854,2
https://www.youtube.com/watch?v=hCcaVrr2wo0,40.63868866,44.0085635,fd41c38b2,utterance_6.mp4,0.259546291,-0.373572402,2
https://www.youtube.com/watch?v=hCcaVrr2wo0,44.60913526,46.6110411,fd41c38b2,utterance_7.mp4,0.219351964,-0.285604361,2
https://www.youtube.com/watch?v=hCcaVrr2wo0,46.94469208,47.74545442,fd41c38b2,utterance_8.mp4,0.221259191,-0.093936047,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,48.11247049,49.08005831,fd41c38b2,utterance_9.mp4,0.273192398,-0.252510109,2
https://www.youtube.com/watch?v=hCcaVrr2wo0,49.98091594,50.61485279,fd41c38b2,utterance_10.mp4,0.246733214,-0.217941409,2
https://www.youtube.com/watch?v=hCcaVrr2wo0,53.48425117,55.58625231,fd41c38b2,utterance_11.mp4,0.592390054,0.151698561,3
https://www.youtube.com/watch?v=hCcaVrr2wo0,56.05336368,56.68730053,fd41c38b2,utterance_12.mp4,0.639909253,0.000947354,6
https://www.youtube.com/watch?v=hCcaVrr2wo0,57.68825345,59.5566989,fd41c38b2,utterance_13.mp4,0.703418733,0.074239611,6
https://www.youtube.com/watch?v=hCcaVrr2wo0,60.49092163,63.4937804,fd41c38b2,utterance_14.mp4,0.564698832,-0.25369901,6
https://www.youtube.com/watch?v=hCcaVrr2wo0,64.46136823,69.9332442,fd41c38b2,utterance_15.mp4,0.639292908,-0.31738469,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,71.00092732,72.10197554,fd41c38b2,utterance_16.mp4,0.698566831,0.243500916,6
https://www.youtube.com/watch?v=hCcaVrr2wo0,72.40226141,72.96946807,fd41c38b2,utterance_17.mp4,0.583017603,0.06769978,6
https://www.youtube.com/watch?v=hCcaVrr2wo0,73.33648414,74.73781823,fd41c38b2,utterance_18.mp4,0.723085024,0.369232266,3
https://www.youtube.com/watch?v=hCcaVrr2wo0,75.2049296,79.64248756,fd41c38b2,utterance_19.mp4,0.727084396,0.166021502,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,80.10959892,82.17823496,fd41c38b2,utterance_20.mp4,0.413024337,0.029665505,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,82.44515574,83.04572749,fd41c38b2,utterance_21.mp4,0.36187483,0.123475613,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,85.4813796,86.71588821,fd41c38b2,utterance_22.mp4,0.320635652,0.060260046,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,87.58338074,88.48423837,fd41c38b2,utterance_23.mp4,0.35186472,0.138772831,3
https://www.youtube.com/watch?v=hCcaVrr2wo0,88.75115915,92.28785948,fd41c38b2,utterance_24.mp4,0.315602802,0.133850931,3
https://www.youtube.com/watch?v=hCcaVrr2wo0,92.48805006,93.2554473,fd41c38b2,utterance_25.mp4,0.222462328,0.089918509,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,93.65582847,97.2258939,fd41c38b2,utterance_26.mp4,0.281526136,-0.008907276,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,97.39271939,98.22684682,fd41c38b2,utterance_27.mp4,0.37367058,-0.019562756,1
https://www.youtube.com/watch?v=hCcaVrr2wo0,98.5604978,102.4642142,fd41c38b2,utterance_28.mp4,0.271041964,-0.227124682,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,102.7645001,106.0676447,fd41c38b2,utterance_29.mp4,0.304443179,-0.187256304,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,106.501391,107.202058,fd41c38b2,utterance_30.mp4,0.276433978,-0.321637988,1
https://www.youtube.com/watch?v=hCcaVrr2wo0,110.9389489,113.7416171,fd41c38b2,utterance_31.mp4,0.334759194,-0.110335674,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,114.9093955,116.5776504,fd41c38b2,utterance_32.mp4,0.352422341,-0.114104122,1
https://www.youtube.com/watch?v=hCcaVrr2wo0,117.2449524,122.9170189,fd41c38b2,utterance_33.mp4,0.219411257,-0.054122272,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,123.5509558,126.8541004,fd41c38b2,utterance_34.mp4,0.199431455,-0.328012317,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,127.9885137,128.8560063,fd41c38b2,utterance_35.mp4,0.183097572,-0.205349896,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,129.8569592,130.8579121,fd41c38b2,utterance_36.mp4,0.263326315,-0.235095802,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,131.9589603,133.0266434,fd41c38b2,utterance_37.mp4,0.182821849,-0.258486374,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,134.2945171,136.4632485,fd41c38b2,utterance_38.mp4,0.16882379,-0.402924248,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,137.330741,139.4994723,fd41c38b2,utterance_39.mp4,0.280076535,-0.344129455,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,140.8340762,145.0714436,fd41c38b2,utterance_40.mp4,0.346456542,0.109901678,3
https://www.youtube.com/watch?v=hCcaVrr2wo0,147.1400796,149.4756365,fd41c38b2,utterance_41.mp4,0.168671105,-0.298535057,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,151.8111933,154.3469407,fd41c38b2,utterance_42.mp4,0.192320049,-0.194694077,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,154.6138615,156.6157673,fd41c38b2,utterance_43.mp4,0.249913734,-0.318752434,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,156.9494183,158.7511336,fd41c38b2,utterance_44.mp4,0.262265747,-0.312458124,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,162.321199,168.0933608,fd41c38b2,utterance_45.mp4,0.328083731,0.213145487,4
https://www.youtube.com/watch?v=hCcaVrr2wo0,169.7949808,171.9637121,fd41c38b2,utterance_46.mp4,0.470313807,-0.33866689,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,172.597649,174.5328246,fd41c38b2,utterance_47.mp4,0.772399134,-0.441532392,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,174.6996501,178.6700967,fd41c38b2,utterance_48.mp4,0.539644826,-0.490744787,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,179.1372081,183.9417821,fd41c38b2,utterance_49.mp4,0.68952538,-0.511927953,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,184.7425444,187.1114664,fd41c38b2,utterance_50.mp4,0.826811121,-0.536608784,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,187.5452126,190.4479761,fd41c38b2,utterance_51.mp4,0.825563759,-0.536862711,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,191.2821035,195.2525501,fd41c38b2,utterance_52.mp4,0.80211282,-0.493273214,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,196.8874399,197.6214721,fd41c38b2,utterance_53.mp4,0.605604962,-0.394713704,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,198.7558854,202.726332,fd41c38b2,utterance_54.mp4,0.679193537,-0.434668607,5
https://www.youtube.com/watch?v=hCcaVrr2wo0,203.426999,206.1963021,fd41c38b2,utterance_55.mp4,0.592288349,-0.354120963,0
https://www.youtube.com/watch?v=hCcaVrr2wo0,207.6310013,208.4984938,fd41c38b2,utterance_56.mp4,0.534627563,-0.441642702,1
https://www.youtube.com/watch?v=hCcaVrr2wo0,210.4336695,214.0037349,fd41c38b2,utterance_57.mp4,0.509084621,-0.24237742,0
https://www.youtube.com/watch?v=qb3lDNKDA1k,0.583590178,11.04652837,2b7a44d40_1,utterance_1.mp4,0.656403097,0.316513702,4
https://www.youtube.com/watch?v=qb3lDNKDA1k,10.5046232,21.05093141,2b7a44d40_1,utterance_2.mp4,0.576628703,0.332919615,1
https://www.youtube.com/watch?v=qb3lDNKDA1k,20.71745131,30.93027942,2b7a44d40_1,utterance_3.mp4,0.632677118,0.310494294,0
https://www.youtube.com/watch?v=qb3lDNKDA1k,30.34668925,40.89299746,2b7a44d40_1,utterance_4.mp4,0.558802494,0.380767529,0
https://www.youtube.com/watch?v=qb3lDNKDA1k,40.55951736,46.68721423,2b7a44d40_1,utterance_5.mp4,0.719754529,0.133723191,0
https://www.youtube.com/watch?v=WY3NcP0BhvE,0,7.970600823,175acc2a4_1,utterance_1.mp4,0.737239073,0.403498201,3
https://www.youtube.com/watch?v=WY3NcP0BhvE,8.170699588,18.5091358,175acc2a4_1,utterance_2.mp4,0.576085892,0.158583069,3
https://www.youtube.com/watch?v=WY3NcP0BhvE,17.97553909,23.54495473,175acc2a4_1,utterance_3.mp4,0.655700533,0.141118284,4
https://www.youtube.com/watch?v=WY3NcP0BhvE,23.81175309,32.04915226,175acc2a4_1,utterance_4.mp4,0.487099429,0.136510668,3
https://www.youtube.com/watch?v=WY3NcP0BhvE,31.74900412,40.18650206,175acc2a4_1,utterance_5.mp4,0.625384133,0.112992748,3
https://www.youtube.com/watch?v=xpnD-vug0kk,5.604248276,8.506448276,610fd0cfb_1,utterance_1.mp4,0.27420365,-0.628561615,0
https://www.youtube.com/watch?v=xpnD-vug0kk,10.04094483,12.07582069,610fd0cfb_1,utterance_2.mp4,0.204841484,-0.164028729,0
https://www.youtube.com/watch?v=xpnD-vug0kk,12.37604828,14.81122759,610fd0cfb_1,utterance_3.mp4,0.334110013,-0.350970893,0
https://www.youtube.com/watch?v=xpnD-vug0kk,15.6451931,18.04701379,610fd0cfb_1,utterance_4.mp4,0.163873187,-0.352842353,0
https://www.youtube.com/watch?v=xpnD-vug0kk,19.84837931,29.65581379,610fd0cfb_1,utterance_5.mp4,0.88561327,0.18771528,0
https://www.youtube.com/watch?v=xpnD-vug0kk,30.35634483,33.02503448,610fd0cfb_1,utterance_6.mp4,0.826853666,0.366075634,3
https://www.youtube.com/watch?v=xpnD-vug0kk,33.859,38.22897931,610fd0cfb_1,utterance_7.mp4,0.844239347,0.170683695,1
https://www.youtube.com/watch?v=xpnD-vug0kk,38.29569655,48.2032069,610fd0cfb_1,utterance_8.mp4,0.931854714,0.107848247,3
https://www.youtube.com/watch?v=Md0FAw38IVY,0,10.28749638,975d467b7_1,utterance_1.mp4,0.809435423,0.182253154,3
https://www.youtube.com/watch?v=Md0FAw38IVY,9.621099855,20.07519537,975d467b7_1,utterance_2.mp4,0.615355974,0.188300545,4
https://www.youtube.com/watch?v=Md0FAw38IVY,29.73794501,40.35863965,975d467b7_1,utterance_4.mp4,0.458178277,0.216748377,3
https://www.youtube.com/watch?v=Md0FAw38IVY,39.94214182,50.52118669,975d467b7_1,utterance_5.mp4,0.453781707,0.488451507,3
https://www.youtube.com/watch?v=ZkrP5UHdEJM,5.367571669,15.16922428,c2e8f2b89_1,utterance_1.mp4,0.405332304,-0.165858156,1
https://www.youtube.com/watch?v=ZkrP5UHdEJM,14.70247892,25.10423272,c2e8f2b89_1,utterance_2.mp4,0.392135726,-0.125578177,0
